product_content_id,product_content_name,category_id,category_name,subcategory_name,business_unit_id,business_unit_name,color,price,create_date,update_date
2203332,Dıadermıne Hydralıst Nemlendirici Bakım Kremi Jel Doku 50 Ml,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,11.82,2021-01-29 16:33:48,2021-01-29 16:33:48
2203335,Hydralist Nemlendirici Bakım Kremi Ipeksu Doku 50 Ml,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,10.88,2021-01-29 16:33:48,2021-01-29 16:33:48
3615389,Salyangoz Kremi - Snaıl Cream,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,9.16,2021-01-29 16:33:48,2021-01-29 16:33:48
2690126,Panthenol Forte %9 Nemlendirici Sprey 150 Ml,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,15.28,2021-01-29 16:33:48,2021-02-01 16:20:24
1131754,Erkekler İçin Nemlendirici Yüz Bakım Kremi - Q10 Smoothing Hydro Cream 50 ml,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,49.3,2021-01-29 16:33:48,2021-01-29 16:33:48
3328726,Ardıç Yağlı Masaj Kremi 90 ml,1885,Kozmetik & Kişisel Bakım,Nemlendirme & Bakım,101621,Kişisel Bakım,UNKNOWN,7.82,2021-01-29 16:33:48,2021-01-29 16:33:48
1069260,Diş Fırçası Yedek Başlığı Cross Action 4 Adet,3677,Kozmetik & Kişisel Bakım,Diş Fırçası Yedek Başlığı,101621,Kişisel Bakım,UNKNOWN,20.03,2021-01-29 16:33:48,2021-01-29 16:33:48
1068423,Cars Çocuklar Için 2'li Diş Fırçası Yedek Başlığı,3677,Kozmetik & Kişisel Bakım,Diş Fırçası Yedek Başlığı,101621,Kişisel Bakım,UNKNOWN,12.58,2021-01-29 16:33:48,2021-01-29 16:33:48
425245,Güneş Spreyi Koruma&bronzluk Spf 50 Faktör 200ml,1890,Kozmetik & Kişisel Bakım,Güneş Ürünleri,101621,Kişisel Bakım,UNKNOWN,27.2,2021-01-29 16:33:48,2021-01-29 16:33:48
3735150,Güneş Kremi 100Ml (50 Spf),1890,Kozmetik & Kişisel Bakım,Güneş Ürünleri,101621,Kişisel Bakım,UNKNOWN,9.86,2021-01-29 16:33:48,2021-01-29 16:33:48
155600,Siyah Nokta Temizleme Makinesi ve Cilt Bakım Seti Power Perfect Pore KSS.00930.00,1639,Aksesuar,Diğer Aksesuarlar,101621,Kişisel Bakım,No Color,43.86,2021-01-29 16:33:48,2021-01-29 16:33:48
1069708,Dıadermıne N110 Göz Çevresi Aydınlatıcı Serum 15 Ml Delist,3431,Kozmetik & Kişisel Bakım,Göz Bakım Ürünleri,101621,Kişisel Bakım,UNKNOWN,22.41,2021-01-29 16:33:48,2021-01-29 16:33:48
3338529,Büyük Boy Beyazlatıcı Diş Macunu 133 g,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,24.8,2021-01-29 16:33:48,2021-02-05 18:20:21
1022340,Komple 7 Ferahlık Diş Macunu 2x65 ml,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,9.39,2021-01-29 16:33:48,2021-02-10 16:20:59
630522,Dent Çilekli Diş Parlatma Tozu,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,7.46,2021-01-29 16:33:48,2021-02-10 16:20:59
3778815,- Whitening Mint Diş Macunu 85 ml,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,17.66,2021-01-29 16:33:48,2021-02-05 18:20:21
2422056,Diş Macunu Beyazlatıcı Whitening 75+75 2 Adet,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,13.57,2021-01-29 16:33:48,2021-01-29 16:33:48
4695519,Diş Macunu Sağlıklı Gülüşler 50 ml,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,5.42,2021-01-29 16:33:48,2021-02-05 18:20:21
1069650,Diş Beyazlatıcı Diş Macunu Özel Formül 150gr Büyük Boy - 9319871000615,1896,Kozmetik & Kişisel Bakım,Diş Macunu,101621,Kişisel Bakım,UNKNOWN,15.93,2021-01-29 16:33:48,2021-02-05 18:20:21
4403534,2'Si 1 Arada Şampuan Limon Ferahlığı 4 x 500 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,25.47,2021-01-29 16:33:48,2021-01-29 16:33:48
1180240,Şampuan Detox Lemon 550 Ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,8.5,2021-01-29 16:33:48,2021-01-29 16:33:48
3901111,Schwarzkopf Gliss  Ultimate Oil Elixir Şampuan 360ml TR GLISS ULTIMATE OIL ELIXIR SAÇ KREMİ 360 ML,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,10.17,2021-01-29 16:33:48,2021-01-29 16:33:48
2857140,Şampuan 500ml Erkeklere Özel Champion Fresh,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,13.26,2021-01-29 16:33:48,2021-01-29 16:33:48
4348957,2'si 1 Arada Şampuan Normal Saçlar 600 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,5.1,2021-01-29 16:33:48,2021-01-29 16:33:48
239040,Şampuan Lily Kremli Kuru Boyalı Saçlar Için 400ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,11.12,2021-01-29 16:33:48,2021-01-29 16:33:48
2507440,Şampuan Kahve Tonlarındaki Saçlar Için 250 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,22.41,2021-01-29 16:33:48,2021-01-29 16:33:48
1955118,Şampuan Kremli Nar-boyalı Saçlar 500 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,6.12,2021-01-29 16:33:48,2021-01-29 16:33:48
3008999,Color Protect Şampuan 525 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,5.6,2021-01-29 16:33:48,2021-01-29 16:33:48
137103,Keratin İçeren Besleyici Şampuan - Brazilian Keratin Theraphy Shampoo 385 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,23.77,2021-01-29 16:33:48,2021-01-29 16:33:48
104189,Organik Parlaklık Veren Şampuanı Organik Portakal Özlü Ve Hindistan Cevizli 950 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,42.33,2021-01-29 16:33:48,2021-01-29 16:33:48
1068854,Kepeğe Karşı Etkili Şampuan 550 ml 8690637112867,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,8.33,2021-01-29 16:33:48,2021-01-29 16:33:48
1068667,Saç Dökülmesine Karşı Şampuan 550 ml,3432,Kozmetik & Kişisel Bakım,Şampuan,101621,Kişisel Bakım,UNKNOWN,9.52,2021-01-29 16:33:48,2021-01-29 16:33:48
1290094,Ağız Çalkalama Suyu Pro-Expert Clinic Line 500 ml (Alkolsüz) 5410076358533,1897,Kozmetik & Kişisel Bakım,Diğer Ağız Bakım Ürünleri,101621,Kişisel Bakım,UNKNOWN,10.2,2021-01-29 16:33:48,2021-01-29 16:33:48
795978,Hacim Verici Saç Kremi 385 ml - O2 Conditioner 22796977229,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,18.65,2021-01-29 16:33:48,2021-02-05 18:20:21
3939108,Guclu Ve Parlak Sac Kremi 500 ml x 4,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,26.77,2021-01-29 16:33:48,2021-02-05 18:20:21
103991,Saç Bakım Kremi Kırmızı Ahududu Özlü 237 ml,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,27.17,2021-01-29 16:33:48,2021-01-29 16:33:48
3080080,Dolive Saç Kremi Zeytinyağlı Renk Koruyucu 200 ml,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,7.43,2021-01-29 16:33:48,2021-02-05 18:20:21
1068337,Keratin Saç Kremi 600 ml,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,7.45,2021-01-29 16:33:48,2021-01-29 16:33:48
2262226,Repair Onarıcı Saç Bakım Kremi 400 Ml,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,14.23,2021-01-29 16:33:48,2021-02-05 18:20:21
715671,Güç Ve Parlaklık Saç Kremi 200 ml,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,8.82,2021-01-29 16:33:48,2021-02-05 18:20:21
3939109,Onarıcı Ve Yeniden Yapılandırıcı Saç Kremi 550 ml x 4 Adet,3433,Kozmetik & Kişisel Bakım,Saç Kremi,101621,Kişisel Bakım,UNKNOWN,30.56,2021-01-29 16:33:48,2021-02-05 18:20:21
1069659,Şeftali Ve Nektarin Duş Jeli 250ml,1899,Kozmetik & Kişisel Bakım,Duş Jeli ve Kremleri,101621,Kişisel Bakım,UNKNOWN,5.1,2021-01-29 16:33:48,2021-01-29 16:33:48
2660194,Organik Aile Duş Jeli - Organik Ananas Ve Limon Özlü - 950 ml,1899,Kozmetik & Kişisel Bakım,Duş Jeli ve Kremleri,101621,Kişisel Bakım,UNKNOWN,47.26,2021-01-29 16:33:48,2021-01-29 16:33:48
4039665,Luminous Oils İncir & Beyaz Orkide Özleri Banyo Ve Duş Jeli 2x 500 ml,1899,Kozmetik & Kişisel Bakım,Duş Jeli ve Kremleri,101621,Kişisel Bakım,UNKNOWN,8.48,2021-01-29 16:33:48,2021-01-29 16:33:48
4432373,Scarlet Kiss Duş Jeli 473Ml,1899,Kozmetik & Kişisel Bakım,Duş Jeli ve Kremleri,101621,Kişisel Bakım,UNKNOWN,10.17,2021-01-29 16:33:48,2021-01-29 16:33:48
1069671,Süt Duş Jeli 250 ml,1899,Kozmetik & Kişisel Bakım,Duş Jeli ve Kremleri,101621,Kişisel Bakım,UNKNOWN,10.17,2021-01-29 16:33:48,2021-01-29 16:33:48
132431,Kükürtlü Sabun 100 gr,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,7.55,2021-01-29 16:33:48,2021-01-29 16:33:48
4040978,Doğal Propolis Sabunu 125 Gr,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,8.47,2021-01-29 16:33:48,2021-01-29 16:33:48
1069678,Akasya Balı Sabun 200 gr,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,7.77,2021-01-29 16:33:48,2021-02-01 16:20:24
4169641,Organik Sıvı Sabun Aloevera 500 ml,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,8.47,2021-01-29 16:33:48,2021-01-29 16:33:48
2339586,Aksu Vital Hindistan Cevizi Yağlı Sabun 130 gr %100 Doğal,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,8.73,2021-01-29 16:33:48,2021-01-29 16:33:48
4348955,Duş Sabunu Fresh Okyanus Esintisi Tekli 150 Gr,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,4.73,2021-01-29 16:33:48,2021-01-29 16:33:48
3335389,Doğal Zeytinyağlı Amber Sıvı Sabun 1.5 lt,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,10.17,2021-01-29 16:33:48,2021-01-29 16:33:48
2552145,Ultra Koruma Sıvı Sabun 500ml,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,8.79,2021-01-29 16:33:48,2021-02-01 16:20:24
3955873,Defneli Eşek Sütlü Sabun,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,28.9,2021-01-29 16:33:48,2021-01-29 16:33:48
3045819,Antibakteriyel Sıvı Sabun Hassas 300ml,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,6.27,2021-01-29 16:33:48,2021-02-01 16:20:24
3045817,Antibakteriyel Sıvı Sabun Hassas 1.5 lt & 700 ml Fırsat Paketi,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,11.74,2021-01-29 16:33:48,2021-01-29 16:33:48
103940,Aksu Vital Zeytinyağlı Sabun 130 gr %100 Doğal,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,5.68,2021-01-29 16:33:48,2021-01-29 16:33:48
103802,Organik Sıvı El Sabunu - Biberiye Özlü - 1 L,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,37.4,2021-01-29 16:33:48,2021-01-29 16:33:48
1087274,Sabun Çoklu Paket - Ultra 4X75Gr,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,15.3,2021-01-29 16:33:48,2021-01-29 16:33:48
3732983,Sıvı Sabun Bal&Süt 3500 ml 2 Adet+Sıvı Sabun Bal&Süt 500 ml 2 Adet,1900,Kozmetik & Kişisel Bakım,Katı&Sıvı Sabun,101621,Kişisel Bakım,UNKNOWN,18.7,2021-01-29 16:33:48,2021-01-29 16:33:48
1311208,13 Parça Tırnak Süsleme Seti Fab Foils,1903,Kozmetik & Kişisel Bakım,Takma Tırnak ve Aksesuarları,101621,Kişisel Bakım,No Color,13.6,2021-01-29 16:33:48,2021-01-29 16:33:48
2364278,Natural 50 ml Kadın Roll-on,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,6.77,2021-01-29 16:33:48,2021-01-29 16:33:48
3932023,Erkek Deodorant Sprey Black 150 Ml X3,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,17.31,2021-01-29 16:33:48,2021-01-29 16:33:48
103956,Deodorant Limon Çay Ağacı Özlü 70 ml,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,20.06,2021-01-29 16:33:48,2021-01-29 16:33:48
3901113,Men Deep Dimensıion Sprey Deodorant Erkek 150 ml 2'li Avantaj Paketi,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,12.16,2021-01-29 16:33:48,2021-01-29 16:33:48
3901135,Invısıble Black&whıte Sprey Deodorant 150 Ml Kadın 2'li Avantaj Paketi,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,11.82,2021-01-29 16:33:48,2021-01-29 16:33:48
1283173,Men Invısıble Power Deosprey 150 ml,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,5.75,2021-01-29 16:33:48,2021-01-29 16:33:48
728927,Floral Protect Poppy & Bluebell 150 ml  Kadın Deodorant Sprey,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,7.46,2021-01-29 16:33:48,2021-01-29 16:33:48
1068322,Deodorant Fresh Pure Kadın 150ml Bayan,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,7.14,2021-01-29 16:33:48,2021-01-29 16:33:48
1069556,Mini Deodorant Roll-On Sport 25 ml,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,4.3,2021-01-29 16:33:48,2021-01-29 16:33:48
3901149,Fresh Kadın Deodorant 150 ml X 2,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,11.85,2021-01-29 16:33:48,2021-01-29 16:33:48
204066,Markant Erkek Deodorant 150 ml,3696,Kozmetik & Kişisel Bakım,Deodorant,101621,Kişisel Bakım,UNKNOWN,5.1,2021-01-29 16:33:48,2021-01-29 16:33:48
2472664,Men Stick Deo Fresh 79 g 033200197249,3697,Kozmetik & Kişisel Bakım,Roll-on & Stick,101621,Kişisel Bakım,UNKNOWN,23.77,2021-01-29 16:33:48,2021-01-29 16:33:48
3215097,Stıck Shower Fresh Invısıble Dry,3697,Kozmetik & Kişisel Bakım,Roll-on & Stick,101621,Kişisel Bakım,UNKNOWN,9.27,2021-01-29 16:33:48,2021-01-29 16:33:48
1068321,Protect Care Roll On 50 ml,3697,Kozmetik & Kişisel Bakım,Roll-on & Stick,101621,Kişisel Bakım,UNKNOWN,6.27,2021-01-29 16:33:48,2021-01-29 16:33:48
3622918,Limon Yağı 20 Ml,2017,Kozmetik & Kişisel Bakım,Bakım Yağları,101621,Kişisel Bakım,UNKNOWN,3.4,2021-01-29 16:33:48,2021-01-29 16:33:48
1068295,Nıvea Deo Roll-on Men Fresh Actıve Uzun Süren Ferahlık 50ml,3697,Kozmetik & Kişisel Bakım,Roll-on & Stick,101621,Kişisel Bakım,UNKNOWN,6.61,2021-01-29 16:33:48,2021-02-02 12:40:20
2690148,Mesane Pedi Ultra Medium-orta (iç Adet 12) Tekli Pk,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,7.74,2021-01-29 16:33:48,2021-01-29 16:33:48
1069065,Ultra Extra Hijyenik Ped gece 20'Li,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,7.53,2021-01-29 16:33:48,2021-01-29 16:33:48
769366,Platinum Hijyenik Ped Uzun Dev Ekonomi Paketi 34 Ped,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,11.88,2021-01-29 16:33:48,2021-01-29 16:33:48
1068173,Günlük Ped Ekstra İnce Yasemin Bahçesi Süper Ekonomik -100 Adet,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,13.26,2021-01-29 16:33:48,2021-01-29 16:33:48
1206774,Platinum Hijyenik Ped Normal Süper Ekonomik Paket 34 Ped 4015400480983,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,7.14,2021-01-29 16:33:48,2021-01-29 16:33:48
511923,Platinum Hijyenik Ped gece Dev Ekonomi Paketi 22 Ped,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,11.88,2021-01-29 16:33:48,2021-01-29 16:33:48
2543657,Platinum Hijyenik Ped Normal Ekonomik Paket 14 Ped,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,6.26,2021-01-29 16:33:48,2021-01-29 16:33:48
2421848,Hijyenik Ped Günlük Ped Dörtlü Paket - 80'li,1906,Kozmetik & Kişisel Bakım,Hijyenik Ped,101621,Kişisel Bakım,UNKNOWN,9.93,2021-01-29 16:33:48,2021-01-29 16:33:48
103632,Permatik Kullan At Tıraş Bıçağı 10'Lu,1909,Kozmetik & Kişisel Bakım,Tıraş Bıçağı,101621,Kişisel Bakım,UNKNOWN,7.09,2021-01-29 16:33:48,2021-02-01 16:20:24
4148018,"Sword Quattro Titanium Tıraş Bıçağı, Yedek Başlık Ve Köpük Seti",1909,Kozmetik & Kişisel Bakım,Tıraş Bıçağı,101621,Kişisel Bakım,UNKNOWN,11.85,2021-01-29 16:33:48,2021-02-01 16:20:24
3001807,Mach3 Yedek Tıraş Bıçağı 4'lü x 2 Adet,1909,Kozmetik & Kişisel Bakım,Tıraş Bıçağı,101621,Kişisel Bakım,UNKNOWN,27.86,2021-01-29 16:33:48,2021-02-01 16:20:24
2421932,Blue2 Plus Kullan At Tıraş Bıçağı 5'li,1909,Kozmetik & Kişisel Bakım,Tıraş Bıçağı,101621,Kişisel Bakım,UNKNOWN,4.75,2021-01-29 16:33:48,2021-02-01 16:20:24
3778825,Pain-less Ağda Öncesi Serinletici Sprey Serum 75ml,3701,Kozmetik & Kişisel Bakım,Ağda,101621,Kişisel Bakım,UNKNOWN,8.5,2021-01-29 16:33:48,2021-01-29 16:33:48
1288591,Hassas Ciltler için Tıraş Jeli 200 ml 5025970023243,1910,Kozmetik & Kişisel Bakım,Tıraş Köpük ve Jelleri,101621,Kişisel Bakım,UNKNOWN,10.85,2021-01-29 16:33:48,2021-01-29 16:33:48
1816439,Men Tıraş Köpüğü Hydrate 200ml,1910,Kozmetik & Kişisel Bakım,Tıraş Köpük ve Jelleri,101621,Kişisel Bakım,UNKNOWN,5.13,2021-01-29 16:33:48,2021-01-29 16:33:48
2203521,Tüy Dökücü Krem Normal Tüy 100 ml,3703,Kozmetik & Kişisel Bakım,Tüy Dökücü Krem,101621,Kişisel Bakım,UNKNOWN,8.99,2021-01-29 16:33:48,2021-02-01 16:20:24
2854450,Organik Renk Veren Dudak Balzamı - Kırmızı,1914,Kozmetik & Kişisel Bakım,Ruj,101621,Kişisel Bakım,no color,10.03,2021-01-29 16:33:48,2021-01-29 16:33:48
2854440,Organik Mat Ruj 05 - Çekici Erik,1914,Kozmetik & Kişisel Bakım,Ruj,101621,Kişisel Bakım,no color,22.95,2021-01-29 16:33:48,2021-01-29 16:33:48
2854439,Organik Mat Ruj 03 - Yumuşak Pembe,1914,Kozmetik & Kişisel Bakım,Ruj,101621,Kişisel Bakım,no color,27.03,2021-01-29 16:33:48,2021-01-29 16:33:48
2854455,Organik Mat Ruj 06 - Toprak,1914,Kozmetik & Kişisel Bakım,Ruj,101621,Kişisel Bakım,no color,27.03,2021-01-29 16:33:48,2021-01-29 16:33:48
2854427,Organik Mat Mineral Toz 02 – Kum Rengi - 12 g,1917,Kozmetik & Kişisel Bakım,Göz Farı,101621,Kişisel Bakım,no color,33.83,2021-01-29 16:33:48,2021-01-29 16:33:48
3622463,Propolis Ekstrakt 100Ml Likit Sepe Natural,3716,Süpermarket,Polen ve Propolis,101621,Kişisel Bakım,UNKNOWN,12.75,2021-01-29 16:33:48,2021-01-29 16:33:48
1068336,Saç Boyası - Oleo Intense Color 5-10 Küllü Kahve,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,(No Color),14.6,2021-01-29 16:33:48,2021-02-02 12:40:20
3328806,Blue Black Saç Boyası No:102,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,no color,6.77,2021-01-29 16:33:48,2021-01-29 16:33:48
4405550,Göz Alıcı Renkler 9-0 Sarı  X 2 Adet,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,no color,10.15,2021-01-29 16:33:48,2021-02-02 12:40:20
1068501,Göz Alıcı Renkler 5-57 Işıltılı Kızıl Kahve,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,(No Color),6.71,2021-01-29 16:33:48,2021-02-02 12:40:20
916669,Kızıl Kahve 6-68,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,No Color,12.51,2021-01-29 16:33:48,2021-02-02 12:40:20
769372,Saç Boyası - Deluxe 5-60 Sıcak Çikolata,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,no color,8.14,2021-01-29 16:33:48,2021-01-29 16:33:48
1068489,Saç Boyası Deluxe 1 1 Gece Mavisi 50 ml 8690572780855,1935,Kozmetik & Kişisel Bakım,Saç Boyası,101621,Kişisel Bakım,(No Color),8.620000000000001,2021-01-29 16:33:48,2021-02-02 12:40:20
602183,Saç Bakım Maskesi Saç Dökülmelere Karşı Çözüm 200 Ml,1937,Kozmetik & Kişisel Bakım,Saç Serumu,101621,Kişisel Bakım,UNKNOWN,17.15,2021-01-29 16:33:48,2021-02-10 16:20:59
1288655,Anında Yoğunlaştırıcı Sprey 150 ml,1937,Kozmetik & Kişisel Bakım,Saç Serumu,101621,Kişisel Bakım,UNKNOWN,8.79,2021-01-29 16:33:48,2021-02-10 16:20:59
1069572,All Star 10 In 1 Şekillendirici Bakım Sprey 100 Ml Delist,1937,Kozmetik & Kişisel Bakım,Saç Serumu,101621,Kişisel Bakım,UNKNOWN,14.57,2021-01-29 16:33:48,2021-02-10 16:20:59
769377,Anında güç Ve Parlaklık Veren Renk Koruyucu Saç Bakım Spreyi 150 ml 5410076529438,1937,Kozmetik & Kişisel Bakım,Saç Serumu,101621,Kişisel Bakım,UNKNOWN,9.13,2021-01-29 16:33:48,2021-02-10 16:20:59
2262237,Schwarzkopf Nemlendirici Bi-serum 2x28 Ml,1937,Kozmetik & Kişisel Bakım,Saç Serumu,101621,Kişisel Bakım,UNKNOWN,14.6,2021-01-29 16:33:48,2021-02-10 16:20:59
769384,Saç Jölesi - Electro Force Plasma 130 ml 4015001014181,3499,Kozmetik & Kişisel Bakım,Saç Şekillendirici Krem ve Wax,101621,Kişisel Bakım,UNKNOWN,6.97,2021-01-29 16:33:48,2021-01-29 16:33:48
2506513,Diş Fırçası Massager 40 Orta (1+1),4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,12.41,2021-01-29 16:33:48,2021-01-29 16:33:48
1069596,Diş Fırçası Ultra Reach,4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,9.52,2021-01-29 16:33:48,2021-01-29 16:33:48
2802456,Perfect 1+1 Diş Fırçası,4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,6.73,2021-01-29 16:33:48,2021-01-29 16:33:48
1904487,Bambu Diş Fırçası Mavi,4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,10.17,2021-01-29 16:33:48,2021-01-29 16:33:48
4109568,8'Li Arayüz Fırçası 1.5 Mm-Siyah,4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,20.37,2021-01-29 16:33:48,2021-01-29 16:33:48
1068247,360 Optik Beyaz Diş Fırçası Orta 1+1,4546,Kozmetik & Kişisel Bakım,Manuel Diş Fırçası,101621,Kişisel Bakım,UNKNOWN,7.98,2021-01-29 16:33:48,2021-01-29 16:33:48
3615383,Anti Selülit Krem 125 Ml - Antı-cellulıte Cream,2016,Kozmetik & Kişisel Bakım,Selülit & Çatlak Bakımı,101621,Kişisel Bakım,UNKNOWN,7.44,2021-01-29 16:33:48,2021-01-29 16:33:48
3328762,Me Anti Selülit Krem 125 Ml.,2016,Kozmetik & Kişisel Bakım,Selülit & Çatlak Bakımı,101621,Kişisel Bakım,UNKNOWN,22.1,2021-01-29 16:33:48,2021-01-29 16:33:48
4421567,Aromaterra Baştan Sona Iyilik 10 ml,2017,Kozmetik & Kişisel Bakım,Bakım Yağları,101621,Kişisel Bakım,UNKNOWN,14.25,2021-01-29 16:33:48,2021-01-29 16:33:48
